date,year,month_num,month,inflation_type,source_type,value
2017-05-01,2017,5,май,services,Индексы потребительских цен на услуги по Российской Федерации,100.35
2017-05-01,2017,5,май,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.37
2017-06-01,2017,6,июнь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.02
2017-06-01,2017,6,июнь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.11
2017-06-01,2017,6,июнь,services,Индексы потребительских цен на услуги по Российской Федерации,100.68
2017-06-01,2017,6,июнь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.61
2017-07-01,2017,7,июль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.03
2017-07-01,2017,7,июль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.08
2017-07-01,2017,7,июль,services,Индексы потребительских цен на услуги по Российской Федерации,101.59
2017-07-01,2017,7,июль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.07
2017-08-01,2017,8,август,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,98.2
2017-08-01,2017,8,август,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.14
2017-08-01,2017,8,август,services,Индексы потребительских цен на услуги по Российской Федерации,100.37
2017-08-01,2017,8,август,total,Индексы потребительских цен на товары и услуги по Российской Федерации,99.46
2017-09-01,2017,9,сентябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.29
2017-09-01,2017,9,сентябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.25
2017-09-01,2017,9,сентябрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.12
2017-09-01,2017,9,сентябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,99.85
2017-10-01,2017,10,октябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.38
2017-10-01,2017,10,октябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.3
2017-10-01,2017,10,октябрь,services,Индексы потребительских цен на услуги по Российской Федерации,99.8
2017-10-01,2017,10,октябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.2
2017-11-01,2017,11,ноябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.2
2017-11-01,2017,11,ноябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.32
2017-11-01,2017,11,ноябрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.12
2017-11-01,2017,11,ноябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.22
2017-12-01,2017,12,декабрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.6
2017-12-01,2017,12,декабрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.31
2017-12-01,2017,12,декабрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.32
2017-12-01,2017,12,декабрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.42
2018-01-01,2018,1,январь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.5
2018-01-01,2018,1,январь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.3
2018-01-01,2018,1,январь,services,Индексы потребительских цен на услуги по Российской Федерации,100.08
2018-01-01,2018,1,январь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.31
2018-02-01,2018,2,февраль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.35
2018-02-01,2018,2,февраль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.13
2018-02-01,2018,2,февраль,services,Индексы потребительских цен на услуги по Российской Федерации,100.12
2018-02-01,2018,2,февраль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.21
2018-03-01,2018,3,март,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.53
2018-03-01,2018,3,март,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.16
2018-03-01,2018,3,март,services,Индексы потребительских цен на услуги по Российской Федерации,100.12
2018-03-01,2018,3,март,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.29
2018-04-01,2018,4,апрель,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.43
2018-04-01,2018,4,апрель,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.37
2018-04-01,2018,4,апрель,services,Индексы потребительских цен на услуги по Российской Федерации,100.32
2018-04-01,2018,4,апрель,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.38
2018-05-01,2018,5,май,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.94
2018-05-01,2018,5,май,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.88
2018-05-01,2018,5,май,services,Индексы потребительских цен на услуги по Российской Федерации,100.35
2018-05-01,2018,5,май,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.38
2018-06-01,2018,6,июнь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.38
2018-06-01,2018,6,июнь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.41
2018-06-01,2018,6,июнь,services,Индексы потребительских цен на услуги по Российской Федерации,100.74
2018-06-01,2018,6,июнь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.49
2018-07-01,2018,7,июль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.67
2018-07-01,2018,7,июль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.12
2018-07-01,2018,7,июль,services,Индексы потребительских цен на услуги по Российской Федерации,101.28
2018-07-01,2018,7,июль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.27
2018-08-01,2018,8,август,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.62
2018-08-01,2018,8,август,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.22
2018-08-01,2018,8,август,services,Индексы потребительских цен на услуги по Российской Федерации,100.27
2018-08-01,2018,8,август,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.01
2018-09-01,2018,9,сентябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.92
2018-09-01,2018,9,сентябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.36
2018-09-01,2018,9,сентябрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.24
2018-09-01,2018,9,сентябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.16
2018-10-01,2018,10,октябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.55
2018-10-01,2018,10,октябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.45
2018-10-01,2018,10,октябрь,services,Индексы потребительских цен на услуги по Российской Федерации,99.94
2018-10-01,2018,10,октябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.35
2018-11-01,2018,11,ноябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.99
2018-11-01,2018,11,ноябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.39
2018-11-01,2018,11,ноябрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.0
2018-11-01,2018,11,ноябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.5
2018-12-01,2018,12,декабрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.7
2018-12-01,2018,12,декабрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.24
2018-12-01,2018,12,декабрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.42
2018-12-01,2018,12,декабрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.84
2019-01-01,2019,1,январь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.27
2019-01-01,2019,1,январь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.64
2019-01-01,2019,1,январь,services,Индексы потребительских цен на услуги по Российской Федерации,101.13
2019-01-01,2019,1,январь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,101.01
2019-02-01,2019,2,февраль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.79
2019-02-01,2019,2,февраль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.26
2019-02-01,2019,2,февраль,services,Индексы потребительских цен на услуги по Российской Федерации,100.2
2019-02-01,2019,2,февраль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.44
2019-03-01,2019,3,март,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.53
2019-03-01,2019,3,март,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.25
2019-03-01,2019,3,март,services,Индексы потребительских цен на услуги по Российской Федерации,100.13
2019-03-01,2019,3,март,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.32
2019-04-01,2019,4,апрель,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.43
2019-04-01,2019,4,апрель,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.19
2019-04-01,2019,4,апрель,services,Индексы потребительских цен на услуги по Российской Федерации,100.21
2019-04-01,2019,4,апрель,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.29
2019-05-01,2019,5,май,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.41
2019-05-01,2019,5,май,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.21
2019-05-01,2019,5,май,services,Индексы потребительских цен на услуги по Российской Федерации,100.39
2019-05-01,2019,5,май,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.34
2019-06-01,2019,6,июнь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.52
2019-06-01,2019,6,июнь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.17
2019-06-01,2019,6,июнь,services,Индексы потребительских цен на услуги по Российской Федерации,100.6
2019-06-01,2019,6,июнь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.04
2019-07-01,2019,7,июль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.7
2019-07-01,2019,7,июль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.17
2019-07-01,2019,7,июль,services,Индексы потребительских цен на услуги по Российской Федерации,100.93
2019-07-01,2019,7,июль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.2
2019-08-01,2019,8,август,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.09
2019-08-01,2019,8,август,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.17
2019-08-01,2019,8,август,services,Индексы потребительских цен на услуги по Российской Федерации,100.18
2019-08-01,2019,8,август,total,Индексы потребительских цен на товары и услуги по Российской Федерации,99.76
2019-09-01,2019,9,сентябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.56
2019-09-01,2019,9,сентябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.19
2019-09-01,2019,9,сентябрь,services,Индексы потребительских цен на услуги по Российской Федерации,99.77
2019-09-01,2019,9,сентябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,99.84
2019-10-01,2019,10,октябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.18
2019-10-01,2019,10,октябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.31
2019-10-01,2019,10,октябрь,services,Индексы потребительских цен на услуги по Российской Федерации,99.82
2019-10-01,2019,10,октябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.13
2019-11-01,2019,11,ноябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.45
2019-11-01,2019,11,ноябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.23
2019-11-01,2019,11,ноябрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.11
2019-11-01,2019,11,ноябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.28
2019-12-01,2019,12,декабрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.65
2019-12-01,2019,12,декабрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.14
2019-12-01,2019,12,декабрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.24
2019-12-01,2019,12,декабрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.36
2020-01-01,2020,1,январь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.69
2020-01-01,2020,1,январь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.23
2020-01-01,2020,1,январь,services,Индексы потребительских цен на услуги по Российской Федерации,100.24
2020-01-01,2020,1,январь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.4
2020-02-01,2020,2,февраль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.57
2020-02-01,2020,2,февраль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.04
2020-02-01,2020,2,февраль,services,Индексы потребительских цен на услуги по Российской Федерации,100.37
2020-02-01,2020,2,февраль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.33
2020-03-01,2020,3,март,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.96
2020-03-01,2020,3,март,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.48
2020-03-01,2020,3,март,services,Индексы потребительских цен на услуги по Российской Федерации,100.09
2020-03-01,2020,3,март,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.55
2020-04-01,2020,4,апрель,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.72
2020-04-01,2020,4,апрель,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.44
2020-04-01,2020,4,апрель,services,Индексы потребительских цен на услуги по Российской Федерации,100.12
2020-04-01,2020,4,апрель,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.83
2020-05-01,2020,5,май,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.16
2020-05-01,2020,5,май,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.25
2020-05-01,2020,5,май,services,Индексы потребительских цен на услуги по Российской Федерации,100.46
2020-05-01,2020,5,май,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.27
2020-06-01,2020,6,июнь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.17
2020-06-01,2020,6,июнь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.34
2020-06-01,2020,6,июнь,services,Индексы потребительских цен на услуги по Российской Федерации,100.12
2020-06-01,2020,6,июнь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.22
2020-07-01,2020,7,июль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.93
2020-07-01,2020,7,июль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.29
2020-07-01,2020,7,июль,services,Индексы потребительских цен на услуги по Российской Федерации,100.99
2020-07-01,2020,7,июль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.35
2020-08-01,2020,8,август,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.23
2020-08-01,2020,8,август,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.41
2020-08-01,2020,8,август,services,Индексы потребительских цен на услуги по Российской Федерации,100.37
2020-08-01,2020,8,август,total,Индексы потребительских цен на товары и услуги по Российской Федерации,99.96
2020-09-01,2020,9,сентябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.59
2020-09-01,2020,9,сентябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.56
2020-09-01,2020,9,сентябрь,services,Индексы потребительских цен на услуги по Российской Федерации,99.58
2020-09-01,2020,9,сентябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,99.93
2020-10-01,2020,10,октябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.62
2020-10-01,2020,10,октябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.68
2020-10-01,2020,10,октябрь,services,Индексы потребительских цен на услуги по Российской Федерации,99.87
2020-10-01,2020,10,октябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.43
2020-11-01,2020,11,ноябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.34
2020-11-01,2020,11,ноябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.58
2020-11-01,2020,11,ноябрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.05
2020-11-01,2020,11,ноябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.71
2020-12-01,2020,12,декабрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.53
2020-12-01,2020,12,декабрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.4
2020-12-01,2020,12,декабрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.42
2020-12-01,2020,12,декабрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.83
2021-01-01,2021,1,январь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.01
2021-01-01,2021,1,январь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.53
2021-01-01,2021,1,январь,services,Индексы потребительских цен на услуги по Российской Федерации,100.38
2021-01-01,2021,1,январь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.67
2021-02-01,2021,2,февраль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.22
2021-02-01,2021,2,февраль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.58
2021-02-01,2021,2,февраль,services,Индексы потребительских цен на услуги по Российской Федерации,100.44
2021-02-01,2021,2,февраль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.78
2021-03-01,2021,3,март,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.82
2021-03-01,2021,3,март,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.72
2021-03-01,2021,3,март,services,Индексы потребительских цен на услуги по Российской Федерации,100.37
2021-03-01,2021,3,март,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.66
2021-04-01,2021,4,апрель,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.75
2021-04-01,2021,4,апрель,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.66
2021-04-01,2021,4,апрель,services,Индексы потребительских цен на услуги по Российской Федерации,100.22
2021-04-01,2021,4,апрель,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.58
2021-05-01,2021,5,май,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.96
2021-05-01,2021,5,май,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.74
2021-05-01,2021,5,май,services,Индексы потребительских цен на услуги по Российской Федерации,100.44
2021-05-01,2021,5,май,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.74
2021-06-01,2021,6,июнь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.64
2021-06-01,2021,6,июнь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.68
2021-06-01,2021,6,июнь,services,Индексы потребительских цен на услуги по Российской Федерации,100.76
2021-06-01,2021,6,июнь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.69
2021-07-01,2021,7,июль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.5
2021-07-01,2021,7,июль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.77
2021-07-01,2021,7,июль,services,Индексы потребительских цен на услуги по Российской Федерации,100.88
2021-07-01,2021,7,июль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.31
2021-08-01,2021,8,август,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,99.49
2021-08-01,2021,8,август,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.8
2021-08-01,2021,8,август,services,Индексы потребительских цен на услуги по Российской Федерации,100.32
2021-08-01,2021,8,август,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.17
2021-09-01,2021,9,сентябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.99
2021-09-01,2021,9,сентябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.64
2021-09-01,2021,9,сентябрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.0
2021-09-01,2021,9,сентябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.6
2021-10-01,2021,10,октябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,102.17
2021-10-01,2021,10,октябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.78
2021-10-01,2021,10,октябрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.01
2021-10-01,2021,10,октябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,101.11
2021-11-01,2021,11,ноябрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.27
2021-11-01,2021,11,ноябрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.72
2021-11-01,2021,11,ноябрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.81
2021-11-01,2021,11,ноябрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.96
2021-12-01,2021,12,декабрь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.36
2021-12-01,2021,12,декабрь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.64
2021-12-01,2021,12,декабрь,services,Индексы потребительских цен на услуги по Российской Федерации,100.26
2021-12-01,2021,12,декабрь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.82
2022-01-01,2022,1,январь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.44
2022-01-01,2022,1,январь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.67
2022-01-01,2022,1,январь,services,Индексы потребительских цен на услуги по Российской Федерации,100.76
2022-01-01,2022,1,январь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.99
2022-02-01,2022,2,февраль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,101.56
2022-02-01,2022,2,февраль,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.78
2022-02-01,2022,2,февраль,services,Индексы потребительских цен на услуги по Российской Федерации,101.13
2022-02-01,2022,2,февраль,total,Индексы потребительских цен на товары и услуги по Российской Федерации,101.17
2022-03-01,2022,3,март,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,106.73
2022-03-01,2022,3,март,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,111.25
2022-03-01,2022,3,март,services,Индексы потребительских цен на услуги по Российской Федерации,103.99
2022-03-01,2022,3,март,total,Индексы потребительских цен на товары и услуги по Российской Федерации,107.61
2022-04-01,2022,4,апрель,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,102.87
2022-04-01,2022,4,апрель,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,100.53
2022-04-01,2022,4,апрель,services,Индексы потребительских цен на услуги по Российской Федерации,101.07
2022-04-01,2022,4,апрель,total,Индексы потребительских цен на товары и услуги по Российской Федерации,101.56
2022-05-01,2022,5,май,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,100.6
2022-05-01,2022,5,май,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,99.91
2022-05-01,2022,5,май,services,Индексы потребительских цен на услуги по Российской Федерации,99.68
2022-05-01,2022,5,май,total,Индексы потребительских цен на товары и услуги по Российской Федерации,100.12
2022-06-01,2022,6,июнь,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,98.9
2022-06-01,2022,6,июнь,non_food,Индексы потребительских цен на непродовольственные товары по Российской Федерации,99.59
2022-06-01,2022,6,июнь,services,Индексы потребительских цен на услуги по Российской Федерации,100.88
2022-06-01,2022,6,июнь,total,Индексы потребительских цен на товары и услуги по Российской Федерации,99.65
2022-07-01,2022,7,июль,food,Индексы потребительских цен на продовольственные товары по Российской Федерации,98.47
